source_file,polyline_index,point_index,lon,lat,x,y,nearest_x,nearest_y,signed_distance_m,abs_distance_m,kept
2025-06-13T08:49:11Z.json,0,2,105.86759,20.99666,590172.1833912155,2322022.6276964755,590182.0588755367,2322022.574284136,-9.875628762529823,9.875628762529823,True
2025-06-13T08:49:11Z.json,0,3,105.86757,20.99656,590170.1646462646,2322011.548197638,590182.041057058,2322011.6330437916,-11.87671386383171,11.87671386383171,True
2025-06-13T08:49:11Z.json,0,4,105.86759,20.99639,590172.3455452136,2321992.743504917,590182.1755039323,2321992.813731032,-9.83020956639791,9.83020956639791,True
2025-06-13T08:49:11Z.json,0,5,105.86765,20.99626,590178.6600378209,2321978.3886604905,590182.2783732696,2321978.414510207,-3.618427783850533,3.618427783850533,True
2025-06-13T08:49:11Z.json,0,6,105.86763,20.996,590176.7373841067,2321949.6000116332,590182.4839333637,2321949.6410655016,-5.746695901366725,5.746695901366725,True
2025-06-13T08:49:11Z.json,0,7,105.86768,20.99594,590181.9704461688,2321942.9872813914,590182.5314399678,2321942.991289182,-0.5610081148363465,0.5610081148363465,True
2025-06-13T08:49:11Z.json,0,8,105.86772,20.99574,590186.2481962063,2321920.873406216,590182.6896337483,2321920.8479835237,3.5586532678759233,3.5586532678759233,True
2025-06-13T08:49:11Z.json,0,9,105.8677,20.99554,590184.2895070364,2321898.7256888226,590182.8481303988,2321898.7150811,1.4414156705801096,1.4414156705801096,True
2025-06-13T08:49:11Z.json,0,10,105.86772,20.9955,590186.39234875,2321894.309682459,590182.8807418522,2321894.283839004,3.5117019931807154,3.5117019931807154,True
2025-06-13T08:49:11Z.json,0,11,105.86768,20.99529,590182.3608412163,2321871.0438634944,590183.0517376012,2321871.048948104,-0.690915094566794,0.690915094566794,True
2025-06-13T08:49:11Z.json,0,12,105.86769,20.99507,590183.5323837529,2321846.699424979,590183.3838044697,2321846.6972754947,0.14859483054224656,0.14859483054224656,True
2025-06-13T08:49:11Z.json,0,13,105.86771,20.99496,590185.6772739899,2321834.5356663344,590183.5601885325,2321834.5050386377,2.1173069899927746,2.1173069899927746,True
2025-06-13T08:49:11Z.json,0,14,105.86773,20.99491,590187.7861296121,2321829.0128383967,590183.6405113735,2321828.952864087,4.146052037545912,4.146052037545912,True
2025-06-13T08:49:11Z.json,0,15,105.86777,20.99488,590191.9617994019,2321825.7149354154,590183.6890856245,2321825.5952547626,8.27357943704304,8.27357943704304,True
2025-06-13T08:49:11Z.json,0,16,105.86784,20.99487,590199.2436959082,2321824.6476000454,590183.7060471657,2321824.422818191,15.53927460755766,15.53927460755766,False
2025-06-20T06:27:14Z.json,0,0,105.86785,20.99669,590199.1897801806,2322026.094821912,590182.0637646898,2322023.4782467047,17.32474739796551,17.32474739796551,False
2025-06-20T06:27:14Z.json,0,1,105.86781,20.99671,590195.0201645872,2322028.285899988,590182.0637646898,2322023.4782467047,13.819617519734466,13.819617519734466,False
2025-06-20T06:27:14Z.json,0,2,105.86776,20.99668,590189.841184802,2322024.937228169,590182.0637646898,2322023.4782467047,7.913083502266414,7.913083502266414,True
2025-06-20T06:27:14Z.json,0,3,105.86773,20.99663,590186.7530174064,2322019.3861956364,590182.0402874828,2322019.4177242815,4.712835387410387,4.712835387410387,True
2025-06-20T06:27:14Z.json,0,4,105.86767,20.99648,590180.6067074952,2322002.750022996,590182.1044417215,2322002.760722945,-1.497772446499553,1.497772446499553,True
2025-06-20T06:27:14Z.json,0,5,105.86759,20.99614,590172.4956860245,2321965.0729580023,590182.3731823985,2321965.143523731,-9.877748434716809,9.877748434716809,True
2025-06-20T06:27:14Z.json,0,6,105.8676,20.99603,590173.6011522211,2321952.90355741,590182.460173679,2321952.966847061,-8.859247528573778,8.859247528573778,True
2025-06-20T06:27:14Z.json,0,7,105.86764,20.99596,590177.8008127069,2321945.1783642806,590182.5155746731,2321945.212046967,-4.714882280685702,4.714882280685702,True
2025-06-20T06:27:14Z.json,0,8,105.86765,20.99588,590178.8882656125,2321936.3294296213,590182.5788445357,2321936.3557954514,-3.690673101948909,3.690673101948909,True
2025-06-20T06:27:14Z.json,0,9,105.86764,20.99579,590177.9029125288,2321926.362393033,590182.6499960256,2321926.3963066274,-4.747204636115791,4.747204636115791,True
2025-06-20T06:27:14Z.json,0,10,105.86759,20.99554,590172.8560169891,2321898.663648643,590182.8479677354,2321898.7371837893,-9.992221331302629,9.992221331302629,True
2025-06-20T06:27:14Z.json,0,11,105.86762,20.99541,590176.0523146334,2321884.291884734,590182.9539032251,2321884.34267655,-6.9017754888388865,6.9017754888388865,True
2025-06-20T06:27:14Z.json,0,12,105.86759,20.99528,590173.0121573459,2321869.886282673,590183.0597499749,2321869.9602273125,-10.047864720806729,10.047864720806729,True
2025-06-20T06:27:14Z.json,0,13,105.86758,20.995,590172.1408945166,2321838.889634618,590183.4943807621,2321839.0538845463,-11.354674278270961,11.354674278270961,True
2025-06-20T06:27:14Z.json,0,14,105.8676,20.99494,590174.2557504259,2321832.2599834125,590183.5907138272,2321832.395031541,-9.335940215153759,9.335940215153759,True
2025-06-20T06:27:14Z.json,0,15,105.86767,20.99487,590181.5736774944,2321824.5517101013,590183.7037366936,2321824.582525488,-2.1302820893125047,2.1302820893125047,True
2025-06-20T06:27:14Z.json,0,16,105.86783,20.9948,590198.2463313624,2321816.894206708,590183.7879155816,2321818.7638085093,14.578792741054691,14.578792741054691,False
2025-06-20T06:27:14Z.json,0,17,105.86784,20.9948,590199.2857447115,2321816.899847797,590183.7879155816,2321818.7638085093,15.60951816286673,15.60951816286673,False
2025-06-20T06:29:14Z.json,0,0,105.86785,20.99669,590199.1897801806,2322026.094821912,590182.0637646898,2322023.4782467047,17.32474739796551,17.32474739796551,False
2025-06-20T06:29:14Z.json,0,1,105.86781,20.99671,590195.0201645872,2322028.285899988,590182.0637646898,2322023.4782467047,13.819617519734466,13.819617519734466,False
2025-06-20T06:29:14Z.json,0,2,105.86776,20.99668,590189.841184802,2322024.937228169,590182.0637646898,2322023.4782467047,7.913083502266414,7.913083502266414,True
2025-06-20T06:29:14Z.json,0,3,105.86773,20.99663,590186.7530174064,2322019.3861956364,590182.0402874828,2322019.4177242815,4.712835387410387,4.712835387410387,True
2025-06-20T06:29:14Z.json,0,4,105.86767,20.99648,590180.6067074952,2322002.750022996,590182.1044417215,2322002.760722945,-1.497772446499553,1.497772446499553,True
2025-06-20T06:29:14Z.json,0,5,105.86759,20.99614,590172.4956860245,2321965.0729580023,590182.3731823985,2321965.143523731,-9.877748434716809,9.877748434716809,True
2025-06-20T06:29:14Z.json,0,6,105.8676,20.99603,590173.6011522211,2321952.90355741,590182.460173679,2321952.966847061,-8.859247528573778,8.859247528573778,True
2025-06-20T06:29:14Z.json,0,7,105.86764,20.99596,590177.8008127069,2321945.1783642806,590182.5155746731,2321945.212046967,-4.714882280685702,4.714882280685702,True
2025-06-20T06:29:14Z.json,0,8,105.86765,20.99588,590178.8882656125,2321936.3294296213,590182.5788445357,2321936.3557954514,-3.690673101948909,3.690673101948909,True
2025-06-20T06:29:14Z.json,0,9,105.86764,20.99579,590177.9029125288,2321926.362393033,590182.6499960256,2321926.3963066274,-4.747204636115791,4.747204636115791,True
2025-06-20T06:29:14Z.json,0,10,105.86759,20.99554,590172.8560169891,2321898.663648643,590182.8479677354,2321898.7371837893,-9.992221331302629,9.992221331302629,True
2025-06-20T06:29:14Z.json,0,11,105.86762,20.99541,590176.0523146334,2321884.291884734,590182.9539032251,2321884.34267655,-6.9017754888388865,6.9017754888388865,True
2025-06-20T06:29:14Z.json,0,12,105.86759,20.99528,590173.0121573459,2321869.886282673,590183.0597499749,2321869.9602273125,-10.047864720806729,10.047864720806729,True
2025-06-20T06:29:14Z.json,0,13,105.86758,20.995,590172.1408945166,2321838.889634618,590183.4943807621,2321839.0538845463,-11.354674278270961,11.354674278270961,True
2025-06-20T06:29:14Z.json,0,14,105.8676,20.99494,590174.2557504259,2321832.2599834125,590183.5907138272,2321832.395031541,-9.335940215153759,9.335940215153759,True
2025-06-20T06:29:14Z.json,0,15,105.86767,20.99487,590181.5736774944,2321824.5517101013,590183.7037366936,2321824.582525488,-2.1302820893125047,2.1302820893125047,True
2025-06-20T06:29:14Z.json,0,16,105.86783,20.9948,590198.2463313624,2321816.894206708,590183.7879155816,2321818.7638085093,14.578792741054691,14.578792741054691,False
2025-06-20T06:29:14Z.json,0,17,105.86784,20.9948,590199.2857447115,2321816.899847797,590183.7879155816,2321818.7638085093,15.60951816286673,15.60951816286673,False
2025-08-11T22:01:04Z.json,0,0,105.86783,20.9968,590197.0448979705,2322038.2585807303,590182.0637646898,2322023.4782467047,21.045014333142575,21.045014333142575,False
2025-08-11T22:01:04Z.json,0,1,105.86768,20.99677,590181.471924905,2322034.853499731,590182.0637646898,2322023.4782467047,-11.390638952446077,11.390638952446077,False
2025-08-11T22:01:04Z.json,0,2,105.86762,20.99672,590175.2655567443,2322029.2855481016,590182.0637646898,2322023.4782467047,-8.940938473451444,8.940938473451444,False
2025-08-11T22:01:04Z.json,0,3,105.86764,20.99665,590177.3863994234,2322021.54907487,590182.0531940946,2322021.5238341414,-4.666862928952263,4.666862928952263,True
2025-08-11T22:01:04Z.json,0,4,105.86763,20.99645,590176.4671186757,2321999.406996246,590182.1281121228,2321999.4474388957,-5.661137908194142,5.661137908194142,True
2025-08-11T22:01:04Z.json,0,5,105.86767,20.99627,590180.7328380421,2321979.5067629274,590182.2704916385,2321979.517748064,-1.5376928352774297,1.5376928352774297,True
2025-08-11T22:01:04Z.json,0,6,105.86767,20.99577,590181.0331440077,2321924.1656697774,590182.6658485673,2321924.177333967,-1.6327462240788564,1.6327462240788564,True
2025-08-11T22:01:04Z.json,0,7,105.86764,20.99536,590178.1611614872,2321878.7690556357,590182.9946601564,2321878.8046274716,-4.833629561802348,4.833629561802348,True
2025-08-11T22:01:04Z.json,0,8,105.86766,20.99517,590180.3540913777,2321857.75072212,590183.2232946889,2321857.7922306424,-2.869503545596296,2.869503545596296,True
2025-08-11T22:01:04Z.json,0,9,105.86765,20.99499,590179.4227836492,2321837.8222908117,590183.5113424236,2321837.8814396467,-4.088986602661648,4.088986602661648,True
2025-08-11T22:01:04Z.json,0,10,105.86768,20.99494,590182.571049142,2321832.305102233,590183.591801192,2321832.3198693665,-1.0208588618311758,1.0208588618311758,True
2025-08-11T22:01:04Z.json,0,11,105.86776,20.99489,590190.9163801906,2321826.8161165016,590183.6729395124,2321826.711326256,7.244198634395197,7.244198634395197,False
2025-08-11T22:01:04Z.json,0,12,105.86784,20.99488,590199.2376889254,2321825.7544218004,590183.6900369622,2321825.52949523,15.54927887493934,15.54927887493934,False
2025-08-21T21:56:20Z.json,0,0,105.8677,20.99468,590184.8060297315,2321803.539017971,590183.7879155816,2321818.7638085093,15.258794295559351,15.258794295559351,True
2025-08-21T21:56:20Z.json,0,1,105.86771,20.99492,590185.701298392,2321830.1083793957,590183.6242293442,2321830.0783306127,2.0772863930725904,2.0772863930725904,True
2025-08-21T21:56:20Z.json,0,2,105.86768,20.99508,590182.4869663743,2321847.800606551,590183.3676583508,2321847.8133474477,-0.8807841324356088,0.8807841324356088,True
2025-08-21T21:56:20Z.json,0,3,105.86767,20.99525,590181.3454549499,2321866.610936266,590183.0953489799,2321866.636251835,-1.7500771395644874,1.7500771395644874,True
2025-08-21T21:56:20Z.json,0,4,105.86769,20.99545,590183.3041538649,2321888.758652275,590182.9214248528,2321888.7558356044,0.38273937646986533,0.38273937646986533,True
2025-08-21T21:56:20Z.json,0,5,105.86773,20.99571,590187.3056223848,2321917.55858128,590182.7133679152,2321917.5257737986,4.592371657833341,4.592371657833341,True
2025-08-21T21:56:20Z.json,0,6,105.8677,20.99663,590183.6348154487,2322019.369273505,590182.0400347204,2322019.3799427515,1.5948164169965962,1.5948164169965962,True
2025-08-21T21:56:20Z.json,0,7,105.86773,20.99673,590186.6929502513,2322030.454415235,590182.0637646898,2322023.4782467047,8.37235249667418,8.37235249667418,True
2025-08-21T21:56:20Z.json,0,8,105.86779,20.99677,590192.9053214695,2322034.915549311,590182.0637646898,2322023.4782467047,15.75916382022229,15.75916382022229,True
2025-08-21T21:56:20Z.json,0,9,105.86785,20.99677,590199.1417196993,2322034.9493978526,590182.0637646898,2322023.4782467047,20.57289128837219,20.57289128837219,False
2025-08-22T06:00:16Z.json,0,0,105.86759,20.99468,590173.3724741822,2321803.4769798624,590183.7879155816,2321818.7638085093,-18.49779850752288,18.49779850752288,True
2025-08-22T06:00:16Z.json,0,1,105.86759,20.99475,590173.3304377259,2321811.2247316213,590183.7879155816,2321818.7638085093,-12.891723058857336,12.891723058857336,True
2025-08-22T06:00:16Z.json,0,2,105.86762,20.99477,590176.4366678139,2321813.4552937555,590183.7879155816,2321818.7638085093,-9.067589130162537,9.067589130162537,True
2025-08-22T06:00:16Z.json,0,3,105.86764,20.99485,590178.4674502,2321822.32114688,590183.73534934,2321822.3973571328,-5.26845037482999,5.26845037482999,True
2025-08-22T06:00:16Z.json,0,4,105.86761,20.99515,590175.1690485851,2321855.5088792862,590183.2546354947,2321855.62585279,-8.086432988195648,8.086432988195648,True
2025-08-22T06:00:16Z.json,0,5,105.86771,20.99549,590185.358946525,2321893.197220191,590182.8888725389,2321893.1790418336,2.4701408764443777,2.4701408764443777,True
2025-08-22T06:00:16Z.json,0,6,105.86779,20.99616,590193.2717528681,2321967.3994106203,590182.357623174,2321967.3214390897,10.914408208391999,10.914408208391999,True
2025-08-22T06:00:16Z.json,0,7,105.86775,20.99645,590188.9399414047,2321999.4746823446,590182.1282651476,2321999.4260191126,6.8118500822237165,6.8118500822237165,True
2025-08-22T06:00:16Z.json,0,8,105.86764,20.9966,590177.4164298095,2322016.0149652045,590182.0173167526,2322015.9841848006,-4.600989903923428,4.600989903923428,True
2025-08-22T06:00:16Z.json,0,9,105.8676,20.99669,590173.204774193,2322025.953802204,590182.0637646898,2322023.4782467047,-9.198374185389653,9.198374185389653,True
2025-08-22T06:00:16Z.json,0,10,105.86759,20.9968,590172.0993105789,2322038.1232035733,590182.0637646898,2322023.4782467047,-17.71341602888887,17.71341602888887,True
2025-08-22T06:00:16Z.json,1,0,105.86764,20.99468,590178.5695448549,2321803.5051780273,590183.7879155816,2321818.7638085093,-16.12628900980444,16.12628900980444,True
2025-08-22T06:00:16Z.json,1,1,105.86768,20.99485,590182.6251020666,2321822.343706731,590183.7358930166,2321822.3597764503,-1.1109071835682442,1.1109071835682442,True
2025-08-22T06:00:16Z.json,1,2,105.8677,20.99504,590184.5898133934,2321843.3845999762,590183.4319709939,2321843.367849568,1.157963556585806,1.157963556585806,True
2025-08-22T06:00:16Z.json,1,3,105.86769,20.99523,590183.4362874399,2321864.4085730906,590183.1276412176,2321864.4041079315,0.30867851919459727,0.30867851919459727,True
2025-08-22T06:00:16Z.json,1,4,105.8677,20.99538,590184.3856058156,2321881.016540047,590182.978457935,2321881.0061842287,1.407185986513646,1.407185986513646,True
2025-08-22T06:00:16Z.json,1,5,105.86776,20.99558,590190.5019297912,2321903.1868195347,590182.8161989673,2321903.1319119777,7.68592695367563,7.68592695367563,True
2025-08-22T06:00:16Z.json,1,6,105.86777,20.99574,590191.4452303133,2321920.9016097677,590182.6896975026,2321920.839059449,8.755756240416424,8.755756240416424,True
2025-08-22T06:00:16Z.json,1,7,105.86776,20.99586,590190.3337433015,2321934.1778311846,590182.5947990902,2321934.1225434663,7.739141698989738,7.739141698989738,True
2025-08-22T06:00:16Z.json,1,8,105.86784,20.99631,590198.3786621772,2321984.029945821,590182.2390798216,2321983.9146431834,16.13999421660983,16.13999421660983,True
2025-08-27T21:56:54Z.json,0,0,105.86776,20.99622,590190.1175003741,2321974.0234190538,590182.3101420945,2321973.967642579,7.807557513141737,7.807557513141737,True
2025-08-27T21:56:54Z.json,0,1,105.86774,20.99566,590188.3750619737,2321912.030112739,590182.7529163586,2321911.9899476217,5.62228908484037,5.62228908484037,True
2025-08-27T21:56:54Z.json,0,2,105.86768,20.99545,590182.2647450473,2321888.7530120183,590182.921410067,2321888.757844704,-0.6566828023779968,0.6566828023779968,True
2025-08-27T21:56:54Z.json,0,3,105.86768,20.99536,590182.3187992286,2321878.7916159336,590182.9947193053,2321878.796590326,-0.6759383807873425,0.6759383807873425,True
2025-08-27T21:56:54Z.json,0,4,105.8677,20.99522,590184.4817038936,2321863.307391596,590183.1437873351,2321863.28803607,1.338056558550989,1.338056558550989,True
2025-08-27T21:56:54Z.json,0,5,105.8677,20.99505,590184.5838073334,2321844.491421722,590183.4159607907,2321844.4745265846,1.1679687465345867,1.1679687465345867,True
2025-08-27T21:56:54Z.json,0,6,105.86771,20.995,590185.6532495439,2321838.962953294,590183.4961477203,2321838.931746684,2.1573275434878516,2.1573275434878516,True
2025-08-27T21:56:54Z.json,0,7,105.86774,20.99495,590188.801516957,2321833.4457658203,590183.5766064731,2321833.370177481,5.22545722039032,5.22545722039032,True
2025-08-27T21:56:54Z.json,0,8,105.8678,20.99493,590195.0500041875,2321831.265966512,590183.6094423298,2321831.100456868,11.441759002055223,11.441759002055223,True
2025-08-27T21:56:54Z.json,0,9,105.86781,20.99493,590196.0894166303,2321831.271607435,590183.609578235,2321831.091062665,12.481144290031843,12.481144290031843,True
2025-08-29T06:07:23Z.json,0,0,105.86785,20.99676,590199.147727269,2322033.842575855,590182.0637646898,2322023.4782467047,19.982019320969226,19.982019320969226,False
2025-08-29T06:07:23Z.json,0,1,105.86782,20.99677,590196.0235205746,2322034.932473289,590182.0637646898,2322023.4782467047,18.05752172925353,18.05752172925353,False
2025-08-29T06:07:23Z.json,0,2,105.86774,20.99678,590187.7023161894,2322035.994165955,590182.0637646898,2322023.4782467047,13.72739952419368,13.72739952419368,True
2025-08-29T06:07:23Z.json,0,3,105.86771,20.99677,590184.5901239447,2322034.8704215633,590182.0637646898,2322023.4782467047,11.668939073174107,11.668939073174107,True
2025-08-29T06:07:23Z.json,0,4,105.86765,20.9967,590178.3957691225,2322027.088824838,590182.0637646898,2322023.4782467047,-5.146888957246491,5.146888957246491,True
2025-08-29T06:07:23Z.json,0,5,105.86761,20.99663,590174.2802096837,2322019.3185106255,590182.039276457,2322019.2666016757,-7.759240409493205,7.759240409493205,True
2025-08-29T06:07:23Z.json,0,6,105.86761,20.99645,590174.3883149158,2321999.3957161396,590182.1280866121,2321999.4510097695,-7.739969205102647,7.739969205102647,True
2025-08-29T06:07:23Z.json,0,7,105.86765,20.99624,590178.6720499085,2321976.1750167147,590182.294187547,2321976.200893594,-3.622230070712039,3.622230070712039,True
2025-08-29T06:07:23Z.json,0,8,105.86763,20.99605,590176.7073548882,2321955.134120908,590182.4443976711,2321955.175106861,-5.737189184756374,5.737189184756374,True
2025-08-29T06:07:23Z.json,0,9,105.86764,20.99586,590177.8608715215,2321934.1101458557,590182.5946460572,2321934.14396437,-4.733895335429893,4.733895335429893,True
2025-08-29T06:07:23Z.json,0,10,105.86759,20.99557,590172.838000675,2321901.9841140024,590182.82388928,2321902.055454095,-9.986143431794947,9.986143431794947,True
2025-08-29T06:07:23Z.json,0,11,105.86759,20.99543,590172.9220765968,2321886.48860909,590182.9375679144,2321886.5623174817,-10.015762540121608,10.015762540121608,True
2025-08-29T06:07:23Z.json,0,12,105.86768,20.99506,590182.4989782311,2321845.5869630617,590183.399678757,2321845.5999934203,-0.9007947754648938,0.9007947754648938,True
2025-08-29T06:07:23Z.json,0,13,105.8677,20.99492,590184.6618859004,2321830.102739125,590183.6240934297,2321830.087725469,1.037901065738236,1.037901065738236,True
2025-08-29T06:07:23Z.json,0,14,105.86775,20.99489,590189.8769674811,2321826.8104759124,590183.6728036023,2321826.720720797,6.204813084683691,6.204813084683691,True
2025-08-29T06:07:23Z.json,0,15,105.86784,20.99487,590199.2436959082,2321824.6476000454,590183.7060471657,2321824.422818191,15.53927460755766,15.53927460755766,True
2025-09-02T06:31:40Z.json,0,0,105.86772,20.99473,590186.854827513,2321809.0844070083,590183.7879155816,2321818.7638085093,10.153657578134222,10.153657578134222,True
2025-09-02T06:31:40Z.json,0,1,105.86772,20.99478,590186.8247969175,2321814.618515575,590183.7879155816,2321818.7638085093,5.138686773980967,5.138686773980967,True
2025-09-02T06:31:40Z.json,0,2,105.86774,20.99511,590188.7054156305,2321851.1549138636,590183.3204432209,2321851.077009922,5.385535894974172,5.385535894974172,True
2025-09-02T06:31:40Z.json,0,3,105.86771,20.99534,590185.4490399841,2321876.5948932664,590183.0110546037,2321876.5769510632,2.438051401788641,2.438051401788641,True
2025-09-02T06:31:40Z.json,0,4,105.86777,20.99557,590191.5473444137,2321902.0856385115,590182.824118856,2321902.0233189985,8.72344816299126,8.72344816299126,True
2025-09-02T06:31:40Z.json,0,5,105.86775,20.99587,590189.2883306775,2321935.2790122437,590182.5868792013,2321935.231136468,6.701622488454237,6.701622488454237,True
2025-09-02T06:31:40Z.json,0,6,105.86777,20.99627,590191.1268695083,2321979.5631695664,590182.2706191487,2321979.499899712,8.856476359461727,8.856476359461727,True
2025-09-02T06:31:40Z.json,0,7,105.86773,20.99644,590186.8671442467,2321998.3565787473,590182.1361467872,2321998.322780073,4.731118188350647,4.731118188350647,True
2025-09-02T06:31:40Z.json,0,8,105.86773,20.99668,590186.7229838631,2322024.9203054197,590182.0637646898,2322023.4782467047,4.877279635410176,4.877279635410176,True
2025-09-02T06:31:40Z.json,0,9,105.86775,20.99671,590188.7837639126,2322028.2520530857,590182.0637646898,2322023.4782467047,8.243034448421337,8.243034448421337,True
2025-09-03T06:00:31Z.json,0,0,105.86775,20.9968,590188.7297020417,2322038.2134508495,590182.0637646898,2322023.4782467047,16.172846439927188,16.172846439927188,False
2025-09-03T06:00:31Z.json,0,1,105.8677,20.99675,590183.5627373225,2322032.6511369604,590182.0637646898,2322023.4782467047,9.29455940841446,9.29455940841446,False
2025-09-03T06:00:31Z.json,0,2,105.86765,20.99661,590178.4498245148,2322017.1274273857,590182.0248051552,2322017.1035104,-3.5750606430792558,3.5750606430792558,True
2025-09-03T06:00:31Z.json,0,3,105.86762,20.99639,590175.4637520905,2321992.7604247434,590182.1755422007,2321992.8083743798,-6.711961386304213,6.711961386304213,True
2025-09-03T06:00:31Z.json,0,4,105.86766,20.99619,590179.741483767,2321970.646547522,590182.3337359949,2321970.6650668066,-2.592318378706323,2.592318378706323,True
2025-09-03T06:00:31Z.json,0,5,105.86764,20.99565,590177.9869941408,2321910.866887577,590182.760695961,2321910.900991335,-4.773823638787574,4.773823638787574,True
2025-09-03T06:00:31Z.json,0,6,105.86761,20.99554,590174.9348333431,2321898.6749280905,590182.8479973149,2321898.7331645335,-7.913378262594408,7.913378262594408,True
2025-09-03T06:00:31Z.json,0,7,105.86761,20.9953,590175.0789662926,2321872.1112055206,590183.043488614,2321872.1698199324,-7.964738003133658,7.964738003133658,True
2025-09-03T06:00:31Z.json,0,8,105.86756,20.99518,590169.9539788428,2321858.8011467736,590183.2059252625,2321858.992861565,-13.253333108021673,13.253333108021673,True
2025-09-03T06:00:31Z.json,0,9,105.86755,20.99503,590169.0046437504,2321842.193181612,590183.4459423729,2321842.402102662,-14.442809765065114,14.442809765065114,True
2025-09-03T06:00:31Z.json,0,10,105.86757,20.99495,590171.1315083095,2321833.349886633,590183.5742958476,2321833.5298953913,-12.444089555693488,12.444089555693488,True
2025-09-03T06:00:31Z.json,0,11,105.86754,20.99468,590168.175403561,2321803.4487833227,590183.7879155816,2321818.7638085093,-21.870082945919318,21.870082945919318,True
2025-09-09T06:15:59Z.json,0,0,105.86753,20.99543,590166.6856230155,2321886.454772452,590182.9374791632,2321886.574376987,-16.252296252808083,16.252296252808083,True
2025-09-09T06:15:59Z.json,0,1,105.86754,20.99546,590167.7070167556,2321889.7808770137,590182.9130575443,2321889.8927849345,-15.206452572825041,15.206452572825041,True
2025-09-09T06:15:59Z.json,0,2,105.86754,20.99567,590167.5809097697,2321913.0241343267,590182.7447541025,2321913.1324662035,-15.16423129422807,15.16423129422807,True
2025-09-09T06:15:59Z.json,0,3,105.86758,20.99579,590171.6664738422,2321926.3285539723,590182.6499194833,2321926.4070207025,-10.983725924255564,10.983725924255564,True
2025-09-09T06:15:59Z.json,0,4,105.86768,20.99618,590181.8262973806,2321969.5510062776,590182.3416686406,2321969.5546881366,-0.5153844115998267,0.5153844115998267,True
2025-09-09T06:15:59Z.json,0,5,105.86774,20.99628,590188.0026533735,2321980.6530688023,590182.2626737616,2321980.6120618684,5.740126088697336,5.740126088697336,True
2025-09-09T06:15:59Z.json,0,6,105.86777,20.99666,590190.8925990972,2322022.7292252798,590182.0599719265,2322022.776997244,8.832756359002143,8.832756359002143,True
2025-09-09T06:15:59Z.json,0,7,105.86782,20.99671,590196.0595647055,2322028.2915413654,590182.0637646898,2322023.4782467047,14.800345386812698,14.800345386812698,True
2025-09-09T06:15:59Z.json,0,8,105.86785,20.99671,590199.1777650766,2322028.3084658897,590182.0637646898,2322023.4782467047,17.782576489756476,17.782576489756476,True
2025-10-21T05:24:41Z.json,0,0,105.8677,20.99468,590184.8060297315,2321803.539017971,590183.7879155816,2321818.7638085093,15.258794295559351,15.258794295559351,True
2025-10-21T05:24:41Z.json,0,1,105.86781,20.99489,590196.1134437693,2321826.844320424,590183.6736190484,2321826.6643545283,12.441126428459619,12.441126428459619,True
2025-10-21T05:24:41Z.json,0,2,105.86782,20.99495,590197.1168153496,2321833.4908919404,590183.5776937322,2321833.295022609,13.54053835575907,13.54053835575907,True
2025-10-21T05:24:41Z.json,0,3,105.8678,20.99516,590194.9118488809,2321856.722867169,590183.2412076478,2321856.554028986,11.671862453082412,11.671862453082412,True
2025-10-21T05:24:41Z.json,0,4,105.86776,20.9952,590190.7301794504,2321861.1275910307,590183.1766232076,2321861.0183143695,7.554346649491766,7.554346649491766,True
2025-10-21T05:24:41Z.json,0,5,105.8677,20.99533,590184.4156365402,2321875.4824311207,590183.0191852896,2321875.4721540236,1.3964890668536791,1.3964890668536791,True
2025-10-21T05:24:41Z.json,0,6,105.86768,20.99545,590182.2647450473,2321888.7530120183,590182.921410067,2321888.757844704,-0.6566828023779968,0.6566828023779968,True
2025-10-21T05:24:41Z.json,0,7,105.86768,20.99574,590182.0905689541,2321920.8508445444,590182.6895827363,2321920.855123953,-0.5990290682686522,0.5990290682686522,True
2025-10-21T05:24:41Z.json,0,8,105.86771,20.99614,590184.9685344152,2321965.140640165,590182.3733354528,2321965.122099829,2.595265188563481,2.595265188563481,True
2025-10-21T05:24:41Z.json,0,9,105.8677,20.99644,590183.748938342,2321998.339656742,590182.1361085344,2321998.3281345395,1.612870964867138,1.612870964867138,True
2025-10-21T05:24:41Z.json,0,10,105.86765,20.99655,590178.4858613198,2322010.4864958078,590182.0490662417,2322010.5119516663,-3.563295850217346,3.563295850217346,True
2025-10-21T05:24:41Z.json,0,11,105.86754,20.99664,590166.9983999279,2322020.385853939,590182.0460908726,2322020.285183348,-15.048027689251722,15.048027689251722,False
2025-10-21T05:28:29Z.json,0,0,105.8677,20.99468,590184.8060297315,2321803.539017971,590183.7879155816,2321818.7638085093,15.258794295559351,15.258794295559351,True
2025-10-21T05:28:29Z.json,0,1,105.86781,20.99489,590196.1134437693,2321826.844320424,590183.6736190484,2321826.6643545283,12.441126428459619,12.441126428459619,True
2025-10-21T05:28:29Z.json,0,2,105.86782,20.99495,590197.1168153496,2321833.4908919404,590183.5776937322,2321833.295022609,13.54053835575907,13.54053835575907,True
2025-10-21T05:28:29Z.json,0,3,105.8678,20.99516,590194.9118488809,2321856.722867169,590183.2412076478,2321856.554028986,11.671862453082412,11.671862453082412,True
2025-10-21T05:28:29Z.json,0,4,105.86776,20.9952,590190.7301794504,2321861.1275910307,590183.1766232076,2321861.0183143695,7.554346649491766,7.554346649491766,True
